onset	duration	run_number	trial_number	task	trial_type	eyemov_amplitude	eyemov_direction	sequence_num	sequence_trial
6722.224422	1.1903117	1	1	1	3	5	33	1	1
6723.422858	1.1904631	1	2	1	3	5	33	1	2
6724.621505	1.1905997	1	3	1	3	5	33	1	3
6725.820351	1.1905438	1	4	1	3	5	33	1	4
6727.020121	1.190538	1	5	1	3	5	33	1	5
6728.218022	1.1909028	1	6	1	3	5	33	1	6
6729.416548	1.190604	1	7	1	3	5	33	1	7
6730.615447	1.1904617	1	8	1	3	5	33	1	8
6731.814175	1.1905421	1	9	1	3	5	33	1	9
6733.013038	1.190483	1	10	1	3	5	33	1	10
6734.211768	1.1905447	1	11	1	3	5	33	1	11
6735.410605	1.1905906	1	12	1	3	5	33	1	12
6736.609301	1.1905855	1	13	1	3	5	33	1	13
6737.808166	1.1904782	1	14	1	3	5	33	1	14
6739.006941	1.1905003	1	15	1	3	5	33	1	15
6740.205685	1.1905886	1	16	1	3	5	33	1	16
6741.421927	1.1898815	1	17	1	1	4	1	2	1
6742.619984	1.1904793	1	18	1	1	4	17	2	2
6743.818756	1.1905215	1	19	1	1	4	2	2	3
6745.017545	1.1905708	1	20	1	1	4	18	2	4
6746.216409	1.190579	1	21	1	1	4	3	2	5
6747.415197	1.1905698	1	22	1	1	4	19	2	6
6748.613927	1.1905944	1	23	1	1	4	4	2	7
6749.812805	1.1904653	1	24	1	1	4	20	2	8
6751.011488	1.1905803	1	25	1	1	4	5	2	9
6752.210263	1.1906865	1	26	1	1	4	21	2	10
6753.409122	1.1905497	1	27	1	1	4	6	2	11
6754.607887	1.1905785	1	28	1	1	4	22	2	12
6755.806694	1.1906113	1	29	1	1	4	7	2	13
6757.005541	1.1905486	1	30	1	1	4	23	2	14
6758.204372	1.1905436	1	31	1	1	4	8	2	15
6759.403165	1.1905141	1	32	1	1	4	24	2	16
6760.601863	1.1905647	1	33	1	1	4	9	2	17
6761.800675	1.190549	1	34	1	1	4	25	2	18
6762.99948	1.1905843	1	35	1	1	4	10	2	19
6764.198347	1.1905742	1	36	1	1	4	26	2	20
6765.397123	1.1904668	1	37	1	1	4	11	2	21
6766.595954	1.1904757	1	38	1	1	4	27	2	22
6767.794688	1.190517	1	39	1	1	4	12	2	23
6768.993445	1.1905367	1	40	1	1	4	28	2	24
6770.192294	1.190579	1	41	1	1	4	13	2	25
6771.391044	1.1905765	1	42	1	1	4	29	2	26
6772.589802	1.1906605	1	43	1	1	4	14	2	27
6773.788719	1.1904668	1	44	1	1	4	30	2	28
6774.987414	1.1905545	1	45	1	1	4	15	2	29
6776.18622	1.1906512	1	46	1	1	4	31	2	30
6777.385102	1.1904797	1	47	1	1	4	16	2	31
6778.583779	1.1905891	1	48	1	1	4	32	2	32
6779.782665	1.1904758	1	49	1	3	5	33	3	1
6780.981406	1.1905324	1	50	1	3	5	33	3	2
6782.180182	1.1906617	1	51	1	3	5	33	3	3
6783.379058	1.1905057	1	52	1	3	5	33	3	4
6784.577845	1.1905671	1	53	1	3	5	33	3	5
6785.776633	1.1905874	1	54	1	3	5	33	3	6
6786.975414	1.1904913	1	55	1	3	5	33	3	7
6788.174159	1.1905988	1	56	1	3	5	33	3	8
6789.372928	1.1905946	1	57	1	3	5	33	3	9
6790.571756	1.1906241	1	58	1	3	5	33	3	10
6791.770573	1.1905238	1	59	1	3	5	33	3	11
6792.969346	1.1906162	1	60	1	3	5	33	3	12
6794.168199	1.1905773	1	61	1	3	5	33	3	13
6795.367017	1.1905583	1	62	1	3	5	33	3	14
6796.565741	1.1906023	1	63	1	3	5	33	3	15
6797.764613	1.190557	1	64	1	3	5	33	3	16
6798.963328	1.1989293	1	65	1	1	2	1	4	1
6800.170496	1.1905513	1	66	1	1	2	17	4	2
6801.369328	1.1904972	1	67	1	1	2	2	4	3
6802.568074	1.190502	1	68	1	1	2	18	4	4
6803.76691	1.1905137	1	69	1	1	2	3	4	5
6804.965604	1.1906467	1	70	1	1	2	19	4	6
6806.164461	1.1905917	1	71	1	1	2	4	4	7
6807.363234	1.1904774	1	72	1	1	2	20	4	8
6808.561988	1.1906593	1	73	1	1	2	5	4	9
6809.7608	1.1905842	1	74	1	1	2	21	4	10
6810.959561	1.1906067	1	75	1	1	2	6	4	11
6812.158489	1.1904596	1	76	1	1	2	22	4	12
6813.357305	1.1904868	1	77	1	1	2	7	4	13
6814.555987	1.1906043	1	78	1	1	2	23	4	14
6815.754838	1.1904716	1	79	1	1	2	8	4	15
6816.953566	1.1905977	1	80	1	1	2	24	4	16
6818.152359	1.1905744	1	81	1	1	2	9	4	17
6819.351137	1.1905951	1	82	1	1	2	25	4	18
6820.54996	1.1905419	1	83	1	1	2	10	4	19
6821.748752	1.1906379	1	84	1	1	2	26	4	20
6822.947536	1.1906171	1	85	1	1	2	11	4	21
6824.146337	1.1906133	1	86	1	1	2	27	4	22
