onset	duration	run_number	trial_number	task	trial_type	eyemov_amplitude	eyemov_direction	sequence_num	sequence_trial
20519.25624	1.2335964	1	1	1	3	5	33	1	1
20520.49657	1.1928178	1	2	1	3	5	33	1	2
20521.69647	1.1936732	1	3	1	3	5	33	1	3
20522.89691	1.1935253	1	4	1	3	5	33	1	4
20524.09978	1.1919301	1	5	1	3	5	33	1	5
20525.29855	1.1926956	1	6	1	3	5	33	1	6
20526.49799	1.1934186	1	7	1	3	5	33	1	7
20527.69843	1.193238	1	8	1	3	5	33	1	8
20528.89891	1.1934715	1	9	1	3	5	33	1	9
20530.09921	1.1933361	1	10	1	3	5	33	1	10
20531.29974	1.1935618	1	11	1	3	5	33	1	11
20532.50003	1.1934849	1	12	1	3	5	33	1	12
20533.70062	1.1931107	1	13	1	3	5	33	1	13
20534.90088	1.193555	1	14	1	3	5	33	1	14
20536.1013	1.1933549	1	15	1	3	5	33	1	15
20537.30174	1.1931821	1	16	1	3	5	33	1	16
20538.51964	1.1924309	1	17	1	1	3	1	2	1
20539.71917	1.1935954	1	18	1	1	3	17	2	2
20540.91992	1.1931448	1	19	1	1	3	2	2	3
20542.12	1.1937619	1	20	1	1	3	18	2	4
20543.32049	1.1935188	1	21	1	1	3	3	2	5
20544.52085	1.1933502	1	22	1	1	3	19	2	6
20545.72128	1.193152	1	23	1	1	3	4	2	7
20546.92168	1.1934013	1	24	1	1	3	20	2	8
20548.1221	1.1932696	1	25	1	1	3	5	2	9
20549.32248	1.1931567	1	26	1	1	3	21	2	10
20550.52287	1.1934761	1	27	1	1	3	6	2	11
20551.72361	1.1929497	1	28	1	1	3	22	2	12
20552.92371	1.19355	1	29	1	1	3	7	2	13
20554.12412	1.1933527	1	30	1	1	3	23	2	14
20555.32485	1.1928459	1	31	1	1	3	8	2	15
20556.52492	1.1935808	1	32	1	1	3	24	2	16
20557.72535	1.1934242	1	33	1	1	3	9	2	17
20558.92575	1.1938723	1	34	1	1	3	25	2	18
20560.12661	1.1927509	1	35	1	1	3	10	2	19
20561.32668	1.1933878	1	36	1	1	3	26	2	20
20562.52699	1.1932862	1	37	1	1	3	11	2	21
20563.72765	1.1932895	1	38	1	1	3	27	2	22
20564.92791	1.1938617	1	39	1	1	3	12	2	23
20566.12861	1.1928683	1	40	1	1	3	28	2	24
20567.32863	1.193612	1	41	1	1	3	13	2	25
20568.52901	1.1934418	1	42	1	1	3	29	2	26
20569.72942	1.1932793	1	43	1	1	3	14	2	27
20570.92992	1.1935168	1	44	1	1	3	30	2	28
20572.13028	1.1933313	1	45	1	1	3	15	2	29
20573.33106	1.1928772	1	46	1	1	3	31	2	30
20574.53145	1.1931938	1	47	1	1	3	16	2	31
20575.73147	1.193435	1	48	1	1	3	32	2	32
20576.94183	1.1917434	1	49	1	3	5	33	3	1
20578.14065	1.1936343	1	50	1	3	5	33	3	2
20579.34114	1.1933731	1	51	1	3	5	33	3	3
20580.54143	1.1932799	1	52	1	3	5	33	3	4
20581.74189	1.1931407	1	53	1	3	5	33	3	5
20582.94224	1.1938506	1	54	1	3	5	33	3	6
20584.14301	1.1935899	1	55	1	3	5	33	3	7
20585.34345	1.1931896	1	56	1	3	5	33	3	8
20586.54384	1.1932491	1	57	1	3	5	33	3	9
20587.74425	1.1936521	1	58	1	3	5	33	3	10
20588.94483	1.1935287	1	59	1	3	5	33	3	11
20590.14507	1.1929584	1	60	1	3	5	33	3	12
20591.34514	1.1936233	1	61	1	3	5	33	3	13
20592.54561	1.1933853	1	62	1	3	5	33	3	14
20593.74595	1.1933276	1	63	1	3	5	33	3	15
20594.94647	1.1935073	1	64	1	3	5	33	3	16
20596.14677	1.1934199	1	65	1	1	2	1	4	1
20597.34717	1.1937241	1	66	1	1	2	17	4	2
20598.5477	1.1933587	1	67	1	1	2	2	4	3
20599.74803	1.1932964	1	68	1	1	2	18	4	4
20600.94845	1.1935941	1	69	1	1	2	3	4	5
20602.14882	1.1933735	1	70	1	1	2	19	4	6
20603.34922	1.1932366	1	71	1	1	2	4	4	7
20604.54968	1.1934944	1	72	1	1	2	20	4	8
20605.75005	1.1933343	1	73	1	1	2	5	4	9
20606.95046	1.1936626	1	74	1	1	2	21	4	10
20608.15089	1.1934672	1	75	1	1	2	6	4	11
20609.35128	1.1933625	1	76	1	1	2	22	4	12
20610.55173	1.1935995	1	77	1	1	2	7	4	13
20611.75217	1.1934021	1	78	1	1	2	23	4	14
20612.95256	1.1932328	1	79	1	1	2	8	4	15
20614.153	1.1934758	1	80	1	1	2	24	4	16
20615.35341	1.1932976	1	81	1	1	2	9	4	17
20616.55387	1.1935506	1	82	1	1	2	25	4	18
20617.75423	1.1933944	1	83	1	1	2	10	4	19
20618.95461	1.1932268	1	84	1	1	2	26	4	20
20620.15498	1.1935631	1	85	1	1	2	11	4	21
20621.35538	1.1933831	1	86	1	1	2	27	4	22
20622.55585	1.1936216	1	87	1	1	2	12	4	23
20623.75617	1.1935937	1	88	1	1	2	28	4	24
20624.95666	1.1933734	1	89	1	1	2	13	4	25
20626.15711	1.1931596	1	90	1	1	2	29	4	26
20627.35744	1.1934806	1	91	1	1	2	14	4	27
20628.55786	1.193332	1	92	1	1	2	30	4	28
20629.75826	1.1932051	1	93	1	1	2	15	4	29
20630.95871	1.1935167	1	94	1	1	2	31	4	30
20632.15906	1.193393	1	95	1	1	2	16	4	31
20633.35949	1.1936779	1	96	1	1	2	32	4	32
20634.55987	1.1935135	1	97	1	3	5	33	5	1
20635.76029	1.1933528	1	98	1	3	5	33	5	2
20636.96076	1.1936046	1	99	1	3	5	33	5	3
20638.16114	1.1931546	1	100	1	3	5	33	5	4
20639.3616	1.1933862	1	101	1	3	5	33	5	5
20640.56194	1.1933066	1	102	1	3	5	33	5	6
20641.7624	1.1935767	1	103	1	3	5	33	5	7
20642.96282	1.1934467	1	104	1	3	5	33	5	8
20644.16317	1.1933704	1	105	1	3	5	33	5	9
20645.3636	1.1932732	1	106	1	3	5	33	5	10
20646.564	1.1936367	1	107	1	3	5	33	5	11
20647.7644	1.1934756	1	108	1	3	5	33	5	12
20648.96482	1.193232	1	109	1	3	5	33	5	13
20650.16523	1.1935694	1	110	1	3	5	33	5	14
20651.36567	1.1933243	1	111	1	3	5	33	5	15
20652.56642	1.1928065	1	112	1	3	5	33	5	16
20653.77665	1.1917533	1	113	1	1	4	1	6	1
20654.97523	1.1933775	1	114	1	1	4	17	6	2
20656.17565	1.1932727	1	115	1	1	4	2	6	3
20657.37609	1.193466	1	116	1	1	4	18	6	4
20658.57674	1.193091	1	117	1	1	4	3	6	5
20659.77721	1.1928366	1	118	1	1	4	19	6	6
20660.97725	1.1935154	1	119	1	1	4	4	6	7
20662.17773	1.1932421	1	120	1	1	4	20	6	8
20663.37808	1.193609	1	121	1	1	4	5	6	9
20664.57851	1.193459	1	122	1	1	4	21	6	10
20665.77902	1.1932488	1	123	1	1	4	6	6	11
20666.97938	1.193613	1	124	1	1	4	22	6	12
20668.17975	1.1934744	1	125	1	1	4	7	6	13
20669.38012	1.1933644	1	126	1	1	4	23	6	14
20670.58058	1.1936505	1	127	1	1	4	8	6	15
