onset	duration	run_number	trial_number	task	trial_type	eyemov_amplitude	eyemov_direction	sequence_num	sequence_trial
10578.68041	1.2247053	2	1	1	3	5	33	1	1
10579.91243	1.193207	2	2	1	3	5	33	1	2
10581.11276	1.193249	2	3	1	3	5	33	1	3
10582.31327	1.1934804	2	4	1	3	5	33	1	4
10583.52549	1.1999467	2	5	1	3	5	33	1	5
10584.74083	1.1913476	2	6	1	3	5	33	1	6
10585.93912	1.1934198	2	7	1	3	5	33	1	7
10587.13939	1.1934163	2	8	1	3	5	33	1	8
10588.34005	1.1931497	2	9	1	3	5	33	1	9
10589.54031	1.1933084	2	10	1	3	5	33	1	10
10590.74077	1.193139	2	11	1	3	5	33	1	11
10591.94119	1.1935406	2	12	1	3	5	33	1	12
10593.14167	1.1933492	2	13	1	3	5	33	1	13
10594.34193	1.1933931	2	14	1	3	5	33	1	14
10595.54249	1.1931976	2	15	1	3	5	33	1	15
10596.74295	1.1930914	2	16	1	3	5	33	1	16
10597.97943	1.1987433	2	17	1	2	1	1	2	1
10599.1853	1.1933492	2	18	1	2	1	17	2	2
10600.38571	1.1932878	2	19	1	2	1	2	2	3
10601.58622	1.1931746	2	20	1	2	1	18	2	4
10602.78655	1.1932027	2	21	1	2	1	3	2	5
10603.98694	1.1936633	2	22	1	2	1	19	2	6
10605.18738	1.1931405	2	23	1	2	1	4	2	7
10606.38784	1.1934861	2	24	1	2	1	20	2	8
10607.58825	1.1934256	2	25	1	2	1	5	2	9
10608.78867	1.1932855	2	26	1	2	1	21	2	10
10609.98907	1.1932361	2	27	1	2	1	6	2	11
10611.18946	1.1933859	2	28	1	2	1	22	2	12
10612.38986	1.1932625	2	29	1	2	1	7	2	13
10613.59024	1.1931935	2	30	1	2	1	23	2	14
10614.79071	1.1934609	2	31	1	2	1	8	2	15
10615.99112	1.1934569	2	32	1	2	1	24	2	16
10617.1915	1.1935182	2	33	1	2	1	9	2	17
10618.392	1.193411	2	34	1	2	1	25	2	18
10619.59236	1.193449	2	35	1	2	1	10	2	19
10620.79278	1.1929124	2	36	1	2	1	26	2	20
10621.9933	1.193149	2	37	1	2	1	11	2	21
10623.1936	1.1931375	2	38	1	2	1	27	2	22
10624.39396	1.1931053	2	39	1	2	1	12	2	23
10625.59431	1.1931666	2	40	1	2	1	28	2	24
10626.79478	1.1934653	2	41	1	2	1	13	2	25
10627.99522	1.193343	2	42	1	2	1	29	2	26
10629.19562	1.193787	2	43	1	2	1	14	2	27
10630.39602	1.1931948	2	44	1	2	1	30	2	28
10631.59644	1.1932034	2	45	1	2	1	15	2	29
10632.79684	1.1931773	2	46	1	2	1	31	2	30
10633.99724	1.1932816	2	47	1	2	1	16	2	31
10635.19757	1.193261	2	48	1	2	1	32	2	32
10636.41622	1.191873	2	49	1	3	5	33	3	1
10637.61516	1.1932843	2	50	1	3	5	33	3	2
10638.81544	1.1934118	2	51	1	3	5	33	3	3
10640.01602	1.193292	2	52	1	3	5	33	3	4
10641.21628	1.1933423	2	53	1	3	5	33	3	5
10642.41673	1.1934167	2	54	1	3	5	33	3	6
10643.61714	1.1933617	2	55	1	3	5	33	3	7
10644.81754	1.1934284	2	56	1	3	5	33	3	8
10646.01804	1.1932369	2	57	1	3	5	33	3	9
10647.21835	1.1932561	2	58	1	3	5	33	3	10
10648.41883	1.1931896	2	59	1	3	5	33	3	11
10649.61928	1.1934745	2	60	1	3	5	33	3	12
10650.81968	1.1934885	2	61	1	3	5	33	3	13
10652.02015	1.1933546	2	62	1	3	5	33	3	14
10653.22037	1.1933569	2	63	1	3	5	33	3	15
10654.42099	1.1930396	2	64	1	3	5	33	3	16
10655.63252	1.190369	2	65	1	2	2	1	4	1
10656.83011	1.1930838	2	66	1	2	2	17	4	2
10658.03044	1.1930586	2	67	1	2	2	2	4	3
10659.23069	1.1931882	2	68	1	2	2	18	4	4
10660.43119	1.1934625	2	69	1	2	2	3	4	5
10661.63153	1.1934977	2	70	1	2	2	19	4	6
10662.83213	1.1931676	2	71	1	2	2	4	4	7
10664.03252	1.1935555	2	72	1	2	2	20	4	8
10665.23283	1.1932398	2	73	1	2	2	5	4	9
10666.43331	1.1930754	2	74	1	2	2	21	4	10
10667.63357	1.1937097	2	75	1	2	2	6	4	11
10668.83418	1.1934975	2	76	1	2	2	22	4	12
10670.03434	1.1922513	2	77	1	2	2	7	4	13
10671.23658	1.1905109	2	78	1	2	2	23	4	14
10672.43684	1.1906519	2	79	1	2	2	8	4	15
10673.63719	1.190821	2	80	1	2	2	24	4	16
10674.83753	1.1906543	2	81	1	2	2	9	4	17
10676.03764	1.1911418	2	82	1	2	2	25	4	18
10677.23866	1.1905477	2	83	1	2	2	10	4	19
10678.43902	1.1905257	2	84	1	2	2	26	4	20
10679.63887	1.190985	2	85	1	2	2	11	4	21
10680.8397	1.1906	2	86	1	2	2	27	4	22
10682.04001	1.1907643	2	87	1	2	2	12	4	23
10683.24047	1.1904299	2	88	1	2	2	28	4	24
10684.44068	1.1908579	2	89	1	2	2	13	4	25
10685.64101	1.1909762	2	90	1	2	2	29	4	26
10686.84183	1.1905556	2	91	1	2	2	14	4	27
10688.0422	1.1906295	2	92	1	2	2	30	4	28
10689.24265	1.1905047	2	93	1	2	2	15	4	29
10690.44309	1.190524	2	94	1	2	2	31	4	30
10691.64339	1.1906037	2	95	1	2	2	16	4	31
10692.84363	1.1907576	2	96	1	2	2	32	4	32
10694.05095	1.1932881	2	97	1	3	5	33	5	1
10695.25142	1.1931456	2	98	1	3	5	33	5	2
10696.45193	1.1934293	2	99	1	3	5	33	5	3
10697.65225	1.1934483	2	100	1	3	5	33	5	4
10698.85267	1.1934064	2	101	1	3	5	33	5	5
10700.05308	1.1932536	2	102	1	3	5	33	5	6
10701.25353	1.1931688	2	103	1	3	5	33	5	7
10702.45396	1.1935421	2	104	1	3	5	33	5	8
10703.65436	1.1934361	2	105	1	3	5	33	5	9
10704.8548	1.1933099	2	106	1	3	5	33	5	10
10706.05529	1.1932214	2	107	1	3	5	33	5	11
10707.25562	1.1932578	2	108	1	3	5	33	5	12
10708.45607	1.1931361	2	109	1	3	5	33	5	13
10709.65642	1.1931898	2	110	1	3	5	33	5	14
10710.8569	1.1929966	2	111	1	3	5	33	5	15
10712.05732	1.1934167	2	112	1	3	5	33	5	16
10713.27564	1.1918808	2	113	1	2	4	1	6	1
10714.47473	1.1931294	2	114	1	2	4	17	6	2
10715.67518	1.1929712	2	115	1	2	4	2	6	3
10716.87547	1.1934988	2	116	1	2	4	18	6	4
10718.07603	1.1933737	2	117	1	2	4	3	6	5
10719.27623	1.1934662	2	118	1	2	4	19	6	6
10720.47664	1.1937474	2	119	1	2	4	4	6	7
10721.67717	1.1934901	2	120	1	2	4	20	6	8
10722.87762	1.1935112	2	121	1	2	4	5	6	9
10724.07786	1.193656	2	122	1	2	4	21	6	10
10725.27833	1.1935242	2	123	1	2	4	6	6	11
10726.47873	1.193666	2	124	1	2	4	22	6	12
10727.67919	1.193547	2	125	1	2	4	7	6	13
10728.87967	1.1933047	2	126	1	2	4	23	6	14
10730.08	1.1933901	2	127	1	2	4	8	6	15
10731.28042	1.193307	2	128	1	2	4	24	6	16
10732.4809	1.1931207	2	129	1	2	4	9	6	17
10733.68126	1.1935547	2	130	1	2	4	25	6	18
10734.88173	1.1934711	2	131	1	2	4	10	6	19
10736.08214	1.1934688	2	132	1	2	4	26	6	20
10737.28239	1.1935839	2	133	1	2	4	11	6	21
10738.48298	1.1931836	2	134	1	2	4	27	6	22
10739.6834	1.1930586	2	135	1	2	4	12	6	23
10740.88366	1.1934927	2	136	1	2	4	28	6	24
10742.08409	1.1932926	2	137	1	2	4	13	6	25
10743.28452	1.1932413	2	138	1	2	4	29	6	26
10744.48494	1.193097	2	139	1	2	4	14	6	27
10745.68531	1.1935783	2	140	1	2	4	30	6	28
10746.88584	1.1933502	2	141	1	2	4	15	6	29
10748.08629	1.1932467	2	142	1	2	4	31	6	30
10749.28639	1.1934367	2	143	1	2	4	16	6	31
10750.48712	1.1935845	2	144	1	2	4	32	6	32
10751.69707	1.1919463	2	145	1	3	5	33	7	1
10752.89627	1.1930412	2	146	1	3	5	33	7	2
10754.0966	1.1931441	2	147	1	3	5	33	7	3
10755.29706	1.1930341	2	148	1	3	5	33	7	4
10756.4973	1.1931535	2	149	1	3	5	33	7	5
10757.69754	1.1933484	2	150	1	3	5	33	7	6
10758.89817	1.1935353	2	151	1	3	5	33	7	7
10760.09866	1.1934105	2	152	1	3	5	33	7	8
10761.29894	1.1934284	2	153	1	3	5	33	7	9
10762.49944	1.1932947	2	154	1	3	5	33	7	10
10763.6998	1.1936909	2	155	1	3	5	33	7	11
10764.90036	1.1933502	2	156	1	3	5	33	7	12
10766.10066	1.1935451	2	157	1	3	5	33	7	13
10767.3012	1.1934527	2	158	1	3	5	33	7	14
10768.50155	1.1933893	2	159	1	3	5	33	7	15
10769.70203	1.1932946	2	160	1	3	5	33	7	16
10770.91178	1.1919298	2	161	1	2	3	1	8	1
10772.1111	1.1930666	2	162	1	2	3	17	8	2
10773.31136	1.1935487	2	163	1	2	3	2	8	3
10774.51169	1.1935858	2	164	1	2	3	18	8	4
10775.71227	1.1933673	2	165	1	2	3	3	8	5
10776.91274	1.1932952	2	166	1	2	3	19	8	6
10778.11322	1.1931487	2	167	1	2	3	4	8	7
10779.3135	1.193217	2	168	1	2	3	20	8	8
10780.51371	1.1933824	2	169	1	2	3	5	8	9
10781.71436	1.193032	2	170	1	2	3	21	8	10
10782.91438	1.1924667	2	171	1	2	3	6	8	11
10784.11675	1.1905594	2	172	1	2	3	22	8	12
10785.31707	1.1905706	2	173	1	2	3	7	8	13
10786.51728	1.1908639	2	174	1	2	3	23	8	14
10787.71768	1.1907323	2	175	1	2	3	8	8	15
10788.91798	1.1908548	2	176	1	2	3	24	8	16
10790.1184	1.1908966	2	177	1	2	3	9	8	17
10791.3192	1.1904392	2	178	1	2	3	25	8	18
10792.51965	1.1904947	2	179	1	2	3	10	8	19
10793.71988	1.1906722	2	180	1	2	3	26	8	20
10794.92035	1.1906083	2	181	1	2	3	11	8	21
10796.12037	1.1909864	2	182	1	2	3	27	8	22
10797.32073	1.1909951	2	183	1	2	3	12	8	23
10798.52161	1.1905421	2	184	1	2	3	28	8	24
10799.72137	1.1910804	2	185	1	2	3	13	8	25
10800.92199	1.1909375	2	186	1	2	3	29	8	26
10802.12245	1.1908914	2	187	1	2	3	14	8	27
10803.32319	1.190657	2	188	1	2	3	30	8	28
10804.52345	1.1907794	2	189	1	2	3	15	8	29
10805.72371	1.192331	2	190	1	2	3	31	8	30
10806.92298	1.193286	2	191	1	2	3	16	8	31
10808.12343	1.1932046	2	192	1	2	3	32	8	32
10809.32364	1.1933997	2	193	1	3	5	33	9	1
10810.52414	1.1933267	2	194	1	3	5	33	9	2
10811.72459	1.1931968	2	195	1	3	5	33	9	3
10812.92501	1.193545	2	196	1	3	5	33	9	4
10814.12544	1.1934804	2	197	1	3	5	33	9	5
10815.32581	1.1934287	2	198	1	3	5	33	9	6
10816.52619	1.1934825	2	199	1	3	5	33	9	7
10817.72655	1.1934012	2	200	1	3	5	33	9	8
10818.92713	1.1936244	2	201	1	3	5	33	9	9
10820.12746	1.1935151	2	202	1	3	5	33	9	10
10821.32774	1.1935369	2	203	1	3	5	33	9	11
10822.5283	1.1933843	2	204	1	3	5	33	9	12
10823.72871	1.1933989	2	205	1	3	5	33	9	13
10824.92902	1.1935692	2	206	1	3	5	33	9	14
10826.12955	1.1934622	2	207	1	3	5	33	9	15
10827.32993	1.1933796	2	208	1	3	5	33	9	16
