onset	duration	run_number	trial_number	task	trial_type	eyemov_amplitude	eyemov_direction	sequence_num	sequence_trial
4842.611267	1.190842	2	1	1	3	5	33	1	1
4843.81093	1.1910116	2	2	1	3	5	33	1	2
4845.010164	1.1922458	2	3	1	3	5	33	1	3
4846.210542	1.1910255	2	4	1	3	5	33	1	4
4847.41046	1.1915362	2	5	1	3	5	33	1	5
4848.609719	1.1914695	2	6	1	3	5	33	1	6
4849.809392	1.1916831	2	7	1	3	5	33	1	7
4851.009274	1.1915208	2	8	1	3	5	33	1	8
4852.209064	1.1915498	2	9	1	3	5	33	1	9
4853.408918	1.1915512	2	10	1	3	5	33	1	10
4854.608747	1.1915414	2	11	1	3	5	33	1	11
4855.808552	1.1920363	2	12	1	3	5	33	1	12
4857.00873	1.1912165	2	13	1	3	5	33	1	13
4858.208216	1.1915739	2	14	1	3	5	33	1	14
4859.408111	1.1915008	2	15	1	3	5	33	1	15
4860.607891	1.1915115	2	16	1	3	5	33	1	16
4861.8249	1.1911936	2	17	1	2	4	1	2	1
4863.024503	1.1911615	2	18	1	2	4	17	2	2
4864.224008	1.1915177	2	19	1	2	4	2	2	3
4865.423836	1.1915077	2	20	1	2	4	18	2	4
4866.623678	1.1915283	2	21	1	2	4	3	2	5
4867.823563	1.1917573	2	22	1	2	4	19	2	6
4869.023637	1.1912417	2	23	1	2	4	4	2	7
4870.223148	1.1915107	2	24	1	2	4	20	2	8
4871.422976	1.1914959	2	25	1	2	4	5	2	9
4872.622796	1.1919049	2	26	1	2	4	21	2	10
4873.823017	1.1911193	2	27	1	2	4	6	2	11
4875.022467	1.1915018	2	28	1	2	4	22	2	12
4876.222294	1.1914859	2	29	1	2	4	7	2	13
4877.422111	1.1915355	2	30	1	2	4	23	2	14
4878.621977	1.1918047	2	31	1	2	4	8	2	15
4879.821996	1.1912581	2	32	1	2	4	24	2	16
4881.021582	1.1915812	2	33	1	2	4	9	2	17
4882.221495	1.1914172	2	34	1	2	4	25	2	18
4883.421254	1.1916052	2	35	1	2	4	10	2	19
4884.621437	1.1911948	2	36	1	2	4	26	2	20
4885.820956	1.1914641	2	37	1	2	4	11	2	21
4887.020746	1.1920247	2	38	1	2	4	27	2	22
4888.220921	1.1911499	2	39	1	2	4	12	2	23
4889.420407	1.191841	2	40	1	2	4	28	2	24
4890.620654	1.1910941	2	41	1	2	4	13	2	25
4891.820072	1.1915002	2	42	1	2	4	29	2	26
4893.019899	1.1915037	2	43	1	2	4	14	2	27
4894.219736	1.1915398	2	44	1	2	4	30	2	28
4895.419577	1.1915004	2	45	1	2	4	15	2	29
4896.619886	1.1909821	2	46	1	2	4	31	2	30
4897.819189	1.191526	2	47	1	2	4	16	2	31
4899.019045	1.1915065	2	48	1	2	4	32	2	32
4900.218888	1.1915471	2	49	1	3	5	33	3	1
4901.418692	1.1915608	2	50	1	3	5	33	3	2
4902.618507	1.1915773	2	51	1	3	5	33	3	3
4903.818355	1.1915628	2	52	1	3	5	33	3	4
4905.018165	1.1920077	2	53	1	3	5	33	3	5
4906.218341	1.1916003	2	54	1	3	5	33	3	6
4907.418234	1.1912178	2	55	1	3	5	33	3	7
4908.617703	1.1915248	2	56	1	3	5	33	3	8
4909.817485	1.1915486	2	57	1	3	5	33	3	9
4911.017326	1.1915644	2	58	1	3	5	33	3	10
4912.217139	1.1915887	2	59	1	3	5	33	3	11
4913.416983	1.1915692	2	60	1	3	5	33	3	12
4914.616796	1.1915994	2	61	1	3	5	33	3	13
4915.81664	1.1915881	2	62	1	3	5	33	3	14
4917.016461	1.1916851	2	63	1	3	5	33	3	15
4918.216438	1.191458	2	64	1	3	5	33	3	16
4919.416225	1.1917636	2	65	1	2	1	1	4	1
4920.616298	1.1911806	2	66	1	2	1	17	4	2
4921.815764	1.1914991	2	67	1	2	1	2	4	3
4923.015579	1.1918855	2	68	1	2	1	18	4	4
4924.215775	1.1911586	2	69	1	2	1	3	4	5
4925.415263	1.1918281	2	70	1	2	1	19	4	6
4926.615509	1.1911013	2	71	1	2	1	4	4	7
4927.814938	1.1915002	2	72	1	2	1	20	4	8
4929.014756	1.1915392	2	73	1	2	1	5	4	9
4930.214595	1.1914818	2	74	1	2	1	21	4	10
4931.414407	1.1915875	2	75	1	2	1	6	4	11
4932.614254	1.1915077	2	76	1	2	1	22	4	12
4933.814086	1.191885	2	77	1	2	1	7	4	13
4935.014275	1.1911463	2	78	1	2	1	23	4	14
4936.213726	1.1915217	2	79	1	2	1	8	4	15
4937.413558	1.1915124	2	80	1	2	1	24	4	16
4938.613729	1.1911698	2	81	1	2	1	9	4	17
4939.813202	1.1915314	2	82	1	2	1	25	4	18
4941.013043	1.1915091	2	83	1	2	1	10	4	19
