onset	duration	run_number	trial_number	task	trial_type	eyemov_amplitude	eyemov_direction	sequence_num	sequence_trial
4399.274751	1.1912407	1	1	1	3	5	33	1	1
4400.474206	1.1915925	1	2	1	3	5	33	1	2
4401.674071	1.1915577	1	3	1	3	5	33	1	3
4402.873897	1.1915369	1	4	1	3	5	33	1	4
4404.074292	1.1916629	1	5	1	3	5	33	1	5
4405.274278	1.1907825	1	6	1	3	5	33	1	6
4406.473257	1.1916028	1	7	1	3	5	33	1	7
4407.673132	1.1915466	1	8	1	3	5	33	1	8
4408.872942	1.1915502	1	9	1	3	5	33	1	9
4410.07275	1.191558	1	10	1	3	5	33	1	10
4411.272942	1.1912731	1	11	1	3	5	33	1	11
4412.472409	1.1915915	1	12	1	3	5	33	1	12
4413.672242	1.1915391	1	13	1	3	5	33	1	13
4414.872045	1.1915924	1	14	1	3	5	33	1	14
4416.07192	1.1916236	1	15	1	3	5	33	1	15
4417.27178	1.1915117	1	16	1	3	5	33	1	16
4418.489615	1.1901571	1	17	1	1	4	1	2	1
4419.688068	1.1915113	1	18	1	1	4	17	2	2
4420.887823	1.1920078	1	19	1	1	4	2	2	3
4422.088137	1.1911173	1	20	1	1	4	18	2	4
4423.287521	1.191581	1	21	1	1	4	3	2	5
4424.487346	1.1915812	1	22	1	1	4	19	2	6
4425.68715	1.1915985	1	23	1	1	4	4	2	7
4426.887016	1.1915491	1	24	1	1	4	20	2	8
4428.08683	1.1917547	1	25	1	1	4	5	2	9
4429.286633	1.1915866	1	26	1	1	4	21	2	10
4430.486488	1.1915119	1	27	1	1	4	6	2	11
4431.686264	1.1915924	1	28	1	1	4	22	2	12
4432.886117	1.1915623	1	29	1	1	4	7	2	13
4434.085946	1.1915502	1	30	1	1	4	23	2	14
4435.285775	1.1915629	1	31	1	1	4	8	2	15
4436.485599	1.1915684	1	32	1	1	4	24	2	16
4437.685426	1.1918771	1	33	1	1	4	9	2	17
4438.885387	1.1914587	1	34	1	1	4	25	2	18
4440.085116	1.1915382	1	35	1	1	4	10	2	19
4441.284921	1.1915772	1	36	1	1	4	26	2	20
4442.484735	1.1915682	1	37	1	1	4	11	2	21
4443.684562	1.1915546	1	38	1	1	4	27	2	22
4444.884377	1.1915922	1	39	1	1	4	12	2	23
4446.08423	1.1915467	1	40	1	1	4	28	2	24
4447.28404	1.1915639	1	41	1	1	4	13	2	25
4448.483871	1.1915605	1	42	1	1	4	29	2	26
4449.683706	1.1915677	1	43	1	1	4	14	2	27
4450.883535	1.1915671	1	44	1	1	4	30	2	28
4452.083338	1.191583	1	45	1	1	4	15	2	29
4453.283178	1.1915624	1	46	1	1	4	31	2	30
4454.483005	1.1915494	1	47	1	1	4	16	2	31
4455.682793	1.1916079	1	48	1	1	4	32	2	32
4456.882898	1.1913151	1	49	1	3	5	33	3	1
4458.082442	1.1915838	1	50	1	3	5	33	3	2
4459.282484	1.191393	1	51	1	3	5	33	3	3
4460.482127	1.1915758	1	52	1	3	5	33	3	4
4461.681984	1.1915379	1	53	1	3	5	33	3	5
4462.882175	1.1911844	1	54	1	3	5	33	3	6
4464.081623	1.191594	1	55	1	3	5	33	3	7
4465.281449	1.1916226	1	56	1	3	5	33	3	8
4466.481333	1.191547	1	57	1	3	5	33	3	9
4467.681149	1.1915139	1	58	1	3	5	33	3	10
4468.88092	1.1915734	1	59	1	3	5	33	3	11
4470.08075	1.1915754	1	60	1	3	5	33	3	12
4471.280592	1.1915859	1	61	1	3	5	33	3	13
4472.480421	1.1915776	1	62	1	3	5	33	3	14
4473.680261	1.1915369	1	63	1	3	5	33	3	15
4474.880059	1.1915661	1	64	1	3	5	33	3	16
4476.079879	1.1915813	1	65	1	1	1	1	4	1
4477.279723	1.191546	1	66	1	1	1	17	4	2
4478.479536	1.1915619	1	67	1	1	1	2	4	3
4479.67936	1.1915829	1	68	1	1	1	18	4	4
4480.879212	1.1915457	1	69	1	1	1	3	4	5
4482.079018	1.1915759	1	70	1	1	1	19	4	6
4483.27886	1.1915557	1	71	1	1	1	4	4	7
4484.478672	1.1915631	1	72	1	1	1	20	4	8
4485.6785	1.1915582	1	73	1	1	1	5	4	9
4486.878351	1.1915309	1	74	1	1	1	21	4	10
4488.078155	1.1915793	1	75	1	1	1	6	4	11
4489.277976	1.1919897	1	76	1	1	1	22	4	12
4490.478193	1.1911803	1	77	1	1	1	7	4	13
4491.677635	1.1915659	1	78	1	1	1	23	4	14
4492.877462	1.1915774	1	79	1	1	1	8	4	15
4494.077328	1.1915368	1	80	1	1	1	24	4	16
4495.277133	1.191556	1	81	1	1	1	9	4	17
4496.476947	1.1915716	1	82	1	1	1	25	4	18
4497.676774	1.1915712	1	83	1	1	1	10	4	19
4498.876601	1.191588	1	84	1	1	1	26	4	20
4500.076403	1.1916048	1	85	1	1	1	11	4	21
4501.276278	1.1915373	1	86	1	1	1	27	4	22
4502.476086	1.1915414	1	87	1	1	1	12	4	23
4503.675889	1.1915716	1	88	1	1	1	28	4	24
4504.875724	1.1915985	1	89	1	1	1	13	4	25
4506.075539	1.1919612	1	90	1	1	1	29	4	26
4507.275758	1.1911612	1	91	1	1	1	14	4	27
4508.475672	1.1911061	1	92	1	1	1	30	4	28
4509.675031	1.1915945	1	93	1	1	1	15	4	29
4510.874883	1.1915615	1	94	1	1	1	31	4	30
4512.074706	1.1915609	1	95	1	1	1	16	4	31
4513.274539	1.1915618	1	96	1	1	1	32	4	32
4514.474347	1.1915599	1	97	1	3	5	33	5	1
4515.674173	1.1915664	1	98	1	3	5	33	5	2
4516.874003	1.191567	1	99	1	3	5	33	5	3
4518.073825	1.191603	1	100	1	3	5	33	5	4
4519.273686	1.191543	1	101	1	3	5	33	5	5
4520.473503	1.1915491	1	102	1	3	5	33	5	6
4521.67331	1.1915804	1	103	1	3	5	33	5	7
4522.873155	1.1915465	1	104	1	3	5	33	5	8
4524.072971	1.1916092	1	105	1	3	5	33	5	9
4525.272839	1.1915268	1	106	1	3	5	33	5	10
4526.47263	1.1915455	1	107	1	3	5	33	5	11
4527.672437	1.191582	1	108	1	3	5	33	5	12
4528.87228	1.1915669	1	109	1	3	5	33	5	13
4530.072106	1.1915651	1	110	1	3	5	33	5	14
4531.271933	1.1915532	1	111	1	3	5	33	5	15
4532.471764	1.1915804	1	112	1	3	5	33	5	16
4533.671581	1.191598	1	113	1	1	3	1	6	1
4534.871409	1.1915696	1	114	1	1	3	17	6	2
4536.071237	1.1915984	1	115	1	1	3	2	6	3
4537.271101	1.1915478	1	116	1	1	3	18	6	4
4538.470908	1.1915904	1	117	1	1	3	3	6	5
4539.670721	1.1915732	1	118	1	1	3	19	6	6
4540.870569	1.1915249	1	119	1	1	3	4	6	7
4542.070348	1.1916257	1	120	1	1	3	20	6	8
4543.27021	1.1915894	1	121	1	1	3	5	6	9
4544.470064	1.1918547	1	122	1	1	3	21	6	10
4545.669928	1.1915419	1	123	1	1	3	6	6	11
4546.869705	1.1915632	1	124	1	1	3	22	6	12
4548.06953	1.1924917	1	125	1	1	3	7	6	13
4549.269615	1.1912864	1	126	1	1	3	23	6	14
4550.469155	1.1917433	1	127	1	1	3	8	6	15
4551.669015	1.1915455	1	128	1	1	3	24	6	16
4552.868809	1.191599	1	129	1	1	3	9	6	17
4554.068676	1.1915412	1	130	1	1	3	25	6	18
4555.268485	1.191543	1	131	1	1	3	10	6	19
4556.468308	1.1915655	1	132	1	1	3	26	6	20
4557.668128	1.1916549	1	133	1	1	3	11	6	21
4558.868108	1.1914406	1	134	1	1	3	27	6	22
4560.06778	1.1915606	1	135	1	1	3	12	6	23
4561.267613	1.1916013	1	136	1	1	3	28	6	24
4562.467509	1.1915163	1	137	1	1	3	13	6	25
4563.667282	1.1915677	1	138	1	1	3	29	6	26
4564.867109	1.1915714	1	139	1	1	3	14	6	27
4566.066962	1.1915364	1	140	1	1	3	30	6	28
4567.266762	1.1915682	1	141	1	1	3	15	6	29
4568.466592	1.1915752	1	142	1	1	3	31	6	30
4569.666433	1.1915559	1	143	1	1	3	16	6	31
4570.866257	1.1915531	1	144	1	1	3	32	6	32
4572.066069	1.1915643	1	145	1	3	5	33	7	1
4573.265886	1.1916065	1	146	1	3	5	33	7	2
4574.465732	1.1915777	1	147	1	3	5	33	7	3
4575.665571	1.1918798	1	148	1	3	5	33	7	4
4576.865396	1.1915687	1	149	1	3	5	33	7	5
4578.06523	1.1915355	1	150	1	3	5	33	7	6
4579.265028	1.1915542	1	151	1	3	5	33	7	7
4580.464869	1.1915727	1	152	1	3	5	33	7	8
4581.664715	1.1915494	1	153	1	3	5	33	7	9
4582.864559	1.1915957	1	154	1	3	5	33	7	10
4584.064356	1.1915619	1	155	1	3	5	33	7	11
4585.264202	1.1915437	1	156	1	3	5	33	7	12
4586.464011	1.1915506	1	157	1	3	5	33	7	13
4587.663825	1.1915776	1	158	1	3	5	33	7	14
4588.863671	1.1919993	1	159	1	3	5	33	7	15
4590.063532	1.1915252	1	160	1	3	5	33	7	16
4591.263315	1.1915808	1	161	1	1	2	1	8	1
4592.463158	1.1915317	1	162	1	1	2	17	8	2
4593.662954	1.1916602	1	163	1	1	2	2	8	3
4594.86276	1.1916118	1	164	1	1	2	18	8	4
4596.06263	1.1915572	1	165	1	1	2	3	8	5
4597.262443	1.1915606	1	166	1	1	2	19	8	6
4598.462271	1.1915487	1	167	1	1	2	4	8	7
4599.662088	1.1915457	1	168	1	1	2	20	8	8
4600.861897	1.1915859	1	169	1	1	2	5	8	9
4602.061748	1.1915629	1	170	1	1	2	21	8	10
4603.261567	1.1915755	1	171	1	1	2	6	8	11
4604.461406	1.1915666	1	172	1	1	2	22	8	12
4605.661229	1.1916324	1	173	1	1	2	7	8	13
4606.861126	1.1915071	1	174	1	1	2	23	8	14
4608.060895	1.19156	1	175	1	1	2	8	8	15
4609.260724	1.1915624	1	176	1	1	2	24	8	16
4610.460551	1.1915647	1	177	1	1	2	9	8	17
4611.660376	1.1915862	1	178	1	1	2	25	8	18
4612.860216	1.191581	1	179	1	1	2	10	8	19
4614.06006	1.1915356	1	180	1	1	2	26	8	20
4615.259863	1.1915609	1	181	1	1	2	11	8	21
4616.459688	1.1915644	1	182	1	1	2	27	8	22
4617.659513	1.1915726	1	183	1	1	2	12	8	23
4618.859328	1.1915765	1	184	1	1	2	28	8	24
4620.059178	1.1915503	1	185	1	1	2	13	8	25
4621.258996	1.191586	1	186	1	1	2	29	8	26
4622.458853	1.1918285	1	187	1	1	2	14	8	27
4623.658962	1.1912697	1	188	1	1	2	30	8	28
4624.8585	1.1915435	1	189	1	1	2	15	8	29
4626.058288	1.1915849	1	190	1	1	2	31	8	30
4627.258141	1.1915517	1	191	1	1	2	16	8	31
4628.457956	1.1920115	1	192	1	1	2	32	8	32
4629.657894	1.1914558	1	193	1	3	5	33	9	1
4630.857613	1.1915621	1	194	1	3	5	33	9	2
4632.057435	1.1915888	1	195	1	3	5	33	9	3
4633.257285	1.1916113	1	196	1	3	5	33	9	4
4634.457131	1.1915017	1	197	1	3	5	33	9	5
4635.656894	1.1915955	1	198	1	3	5	33	9	6
4636.856748	1.191564	1	199	1	3	5	33	9	7
4638.056576	1.1916079	1	200	1	3	5	33	9	8
4639.25644	1.1919575	1	201	1	3	5	33	9	9
4640.456665	1.1910988	1	202	1	3	5	33	9	10
4641.656028	1.1915633	1	203	1	3	5	33	9	11
4642.85586	1.1915681	1	204	1	3	5	33	9	12
4644.055701	1.1915449	1	205	1	3	5	33	9	13
4645.255514	1.1915525	1	206	1	3	5	33	9	14
4646.455727	1.1911766	1	207	1	3	5	33	9	15
4647.655166	1.1915985	1	208	1	3	5	33	9	16
