onset	duration	run_number	trial_number	task	trial_type	eyemov_amplitude	eyemov_direction	sequence_num	sequence_trial
1580214643	1.181504011	2	1	1	3	5	3	1	1
1580214645	1.182938099	2	2	1	1	2	1	2	1
1580214646	1.182326078	2	3	1	1	2	2	2	2
1580214647	1.18224597	2	4	1	3	5	3	3	1
1580214648	1.182275057	2	5	1	1	1	1	4	1
1580214649	1.182306051	2	6	1	1	1	2	4	2
1580214651	1.182903051	2	7	1	3	5	3	5	1
1580214652	1.182288885	2	8	1	1	3	1	6	1
1580214653	1.182320833	2	9	1	1	3	2	6	2
1580214654	1.182321072	2	10	1	3	5	3	7	1
1580214655	1.182681084	2	11	1	1	4	1	8	1
1580214657	1.182348967	2	12	1	1	4	2	8	2
1580214658	1.182301998	2	13	1	3	5	3	9	1
1580214659	1.18231988	2	14	1	2	2	1	10	1
1580214660	1.182296038	2	15	1	2	2	2	10	2
1580214661	1.182339907	2	16	1	2	1	1	11	1
1580214663	1.182273149	2	17	1	2	1	2	11	2
1580214664	1.182260036	2	18	1	2	3	1	12	1
1580214665	1.182310104	2	19	1	2	3	2	12	2
1580214666	1.182280064	2	20	1	2	4	1	13	1
1580214667	1.182301044	2	21	1	2	4	2	13	2
1580214669	1.18229413	2	22	1	3	5	3	14	1
1580214670	1.182307005	2	23	1	3	5	3	15	1
1580214671	1.182305098	2	24	1	1	2	1	16	1
1580214672	1.182862043	2	25	1	1	2	2	16	2
1580214673	1.182295084	2	26	1	3	5	3	17	1
1580214675	1.182317972	2	27	1	1	1	1	18	1
1580214676	1.182336807	2	28	1	1	1	2	18	2
1580214677	1.182581902	2	29	1	3	5	3	19	1
1580214678	1.182329178	2	30	1	1	3	1	20	1
1580214679	1.182331085	2	31	1	1	3	2	20	2
1580214681	1.182324886	2	32	1	3	5	3	21	1
1580214682	1.182301998	2	33	1	1	4	1	22	1
1580214683	1.182302952	2	34	1	1	4	2	22	2
1580214684	1.182575941	2	35	1	3	5	3	23	1
1580214685	1.182281971	2	36	1	2	2	1	24	1
1580214687	1.182506084	2	37	1	2	2	2	24	2
1580214688	1.18228817	2	38	1	2	1	1	25	1
1580214689	1.182873964	2	39	1	2	1	2	25	2
1580214690	1.182290077	2	40	1	2	3	1	26	1
1580214691	1.182307959	2	41	1	2	3	2	26	2
1580214693	1.182278156	2	42	1	2	4	1	27	1
1580214694	1.182316065	2	43	1	2	4	2	27	2
1580214695	1.182288885	2	44	1	3	5	3	28	1
